language,sentence_id,word_id,word,FFDAvg,FFDStd,TRTAvg,TRTStd
en,ZuCo1-248,17.0,the,7.191017738808346,2.153021549898396,10.465800464932334,4.503972683014823
en,ZuCo1-248,18.0,U.S.,4.752148624012501,1.264816392884575,4.752148624012501,1.264816392884575
en,ZuCo1-248,19.0,Export-Import,7.64586572382388,2.7720090031438,9.52418533805807,6.089063615656277
en,ZuCo1-248,20.0,Bank,6.2322153736339,1.188542594742419,7.096487928157344,3.0609775023819403
en,ZuCo1-248,21.0,through,5.742685997048355,0.3007920156102164,5.742685997048355,0.3007920156102164
en,ZuCo1-248,22.0,his,5.736609080649362,0.858545922994326,8.507682958590156,4.12972064783162
en,ZuCo1-248,23.0,"father,",6.172410799548572,2.216716376528184,7.274937060508725,4.07632532392359
en,ZuCo1-248,24.0,Franklin,7.231530514801632,2.526857543259702,7.231530514801632,2.526857543259702
en,ZuCo1-248,25.0,Delano,6.826402754868767,1.3693303303187123,9.473237453096816,3.7941139384060367
en,ZuCo1-248,26.0,Roosevelt.,4.071533987325289,0.0,4.071533987325289,0.0
en,ZuCo1-250,0.0,Her,5.645455334664468,1.1753768044122197,8.10660647625662,4.215198109015293
en,ZuCo1-250,1.0,works,4.868285248526589,1.1281007806755194,5.455720500429242,2.34390568477012
en,ZuCo1-250,2.0,include,7.480684087160343,1.8451001105295344,11.69198715166247,6.231939576333327
en,ZuCo1-250,3.0,Cold,5.638027992399032,2.413380954125315,7.906743448023073,4.331635690274671
en,ZuCo1-250,4.0,Comfort,7.042470893499629,2.2208706945176635,22.167240597659905,12.123858582820915
en,ZuCo1-250,5.0,Farm.,8.457041988598547,4.133092479284603,10.239604132303151,4.981996754605147
en,ZuCo1-258,0.0,John,5.554301588679573,1.2588982540457905,5.973608820210088,2.202093917121168
en,ZuCo1-258,1.0,Eric,6.314468585499057,1.9620921487553624,14.485158907417784,9.532133860588573
en,ZuCo1-258,2.0,Austin,6.369713280035357,1.4978873329073756,11.999147653284298,5.751881699148115
en,ZuCo1-258,3.0,(born,6.342090932767206,1.395118325209922,10.109779100142848,5.420137473978928
en,ZuCo1-258,4.0,August,7.015462376170771,3.3193137468609364,7.636658274734497,3.857166809043377
en,ZuCo1-258,5.0,"21,",6.846659142865411,1.7523239167822469,7.778452990710999,3.3847115107074446
en,ZuCo1-258,6.0,"1944,",5.894608907023179,1.89362019543676,5.894608907023179,1.89362019543676
en,ZuCo1-258,7.0,in,7.383453424776456,2.496101578771384,7.383453424776456,2.496101578771384
en,ZuCo1-258,8.0,"Blaby,",5.858147408629222,1.7286189588838905,6.234916225366785,2.81938068979338
en,ZuCo1-258,9.0,Leicestershire),8.507682958590156,2.7800149093072823,9.125502792487772,3.063975382772337
en,ZuCo1-258,10.0,is,5.286917267123882,2.317741544294114,6.936366003993402,3.9996126899026514
en,ZuCo1-258,11.0,a,7.859478542697572,5.048963120177982,9.520502358422316,4.970178374590282
en,ZuCo1-258,12.0,British,6.806146366872124,4.0442323786378624,6.806146366872124,4.0442323786378624
en,ZuCo1-258,13.0,Member,6.374010089610402,1.7537575501467668,14.159215209653617,7.967078432544769
en,ZuCo1-258,14.0,of,6.9656654223456895,3.997581436799572,14.425080302109558,7.812421590433475
en,ZuCo1-258,15.0,Parliament,5.446436322597448,1.1511535403473914,10.847295772202449,5.625662483009416
en,ZuCo1-258,16.0,for,6.947941082848627,2.6889010328197016,10.442168012269583,4.387755276393466
en,ZuCo1-258,17.0,Erith,6.299736666956044,2.195272906976632,10.344262136952477,6.381758884005278
en,ZuCo1-258,18.0,and,4.878895737477212,1.257551880767709,6.623838874902336,1.9707081659791168
en,ZuCo1-258,19.0,Thamesmead.,6.623838874902336,3.0319184765916845,14.523830193593191,4.884457410213739
en,ZuCo1-261,0.0,Austin,5.681916833058425,1.1063135565291426,8.424125358104002,5.836275200968975
en,ZuCo1-261,1.0,is,7.960760482680788,2.446817394626556,11.18152617414706,4.562789053635543
en,ZuCo1-261,2.0,a,5.906762739821165,1.2582299062156288,5.906762739821165,1.2582299062156288
en,ZuCo1-261,3.0,member,5.678540768392318,1.2693015427643353,8.386144630610296,4.617856728597793
en,ZuCo1-261,4.0,of,6.882107821859536,2.4192819093554228,8.203837138640507,4.053201499370536
en,ZuCo1-261,5.0,the,7.69945307752409,2.2649232565402087,12.79798593627919,7.627287303864506
en,ZuCo1-261,6.0,left-wing,7.109992186821772,3.5240293832286533,10.263911797899125,5.165772136416188
en,ZuCo1-261,7.0,Socialist,5.916706784837698,2.2305301116693355,10.905302701465564,7.280407769382839
en,ZuCo1-261,8.0,Campaign,5.104609775154093,1.3362308706578014,7.109992186821772,5.652185645163691
en,ZuCo1-261,9.0,Group.,5.841435888531991,1.247275591542257,13.802196371212778,11.969980087501288
en,ZuCo1-264,0.0,Robert,5.529993923083601,2.276695459981479,10.087681222328326,6.733267246593949
en,ZuCo1-264,1.0,Strange,9.328066672454206,4.3570685403105776,24.12535810400208,10.86582560489116
en,ZuCo1-264,2.0,McNamara,5.611019475070173,2.388364729774331,10.188963162311545,7.12712886895514
en,ZuCo1-264,3.0,(born,5.331113022752922,1.3135394760405084,10.457820675721536,6.054783741115755
en,ZuCo1-264,4.0,June,6.550915878114419,1.7043797565582732,21.76143762479382,12.506624333210496
en,ZuCo1-264,5.0,"9,",7.038174083924583,1.583924258559254,19.374314373880303,15.002547114232511
en,ZuCo1-264,6.0,1916),7.833145238301936,3.255479481544956,19.42790172758052,7.985182738386133
en,ZuCo1-264,7.0,is,7.501615688090208,2.523038633267224,16.839810554542733,7.567923187336468
en,ZuCo1-264,8.0,an,7.158607518013716,1.9250603740357224,16.83305842521052,9.066945718281527
en,ZuCo1-264,9.0,American,4.132303151315218,1.2409414445406282,4.132303151315218,1.2409414445406282
en,ZuCo1-264,10.0,business,7.634126226234916,2.424885998192499,11.956333015018664,8.945062291704348
en,ZuCo1-264,11.0,executive,6.623838874902336,2.00446145528769,6.623838874902336,2.00446145528769
en,ZuCo1-264,12.0,and,6.635992707700321,3.525752203856245,13.253754666203664,10.261073232372048
en,ZuCo1-264,13.0,a,9.312874381456725,5.484131473276426,44.217162948172586,29.957497415585948
en,ZuCo1-264,14.0,former,8.885802201194162,5.377536919861683,41.12721976251797,33.81103362464515
en,ZuCo1-264,15.0,United,7.304453511589548,2.5651018520509274,28.53719940967098,36.39933932438934
en,ZuCo1-264,16.0,States,7.383453424776456,3.431478932268552,14.151619064154874,14.768476457576297
en,ZuCo1-264,17.0,Secretary,7.717683826721069,3.2612155588155627,13.747335320388537,8.432571559918834
en,ZuCo1-264,18.0,of,8.926990190120671,3.681923804335839,20.32728535463148,12.373561176996256
en,ZuCo1-264,19.0,Defense.,7.955236013227158,3.009694250001742,17.64515543489413,8.528807558279391
en,ZuCo1-278,0.0,He,8.191683305842522,3.4991173331095085,20.078131782272767,24.067473767812352
en,ZuCo1-278,1.0,is,6.785889978875481,2.294589235488316,14.355026960287834,9.562543897411372
en,ZuCo1-278,2.0,also,5.742685997048355,1.6386761501920637,10.345950169285528,6.721343471748107
en,ZuCo1-278,3.0,notable,5.226148103133952,1.4343876761748682,10.429507769771682,8.432626735670222
en,ZuCo1-278,4.0,in,6.313240925620472,1.9978745168607213,8.176828621311648,3.2971277380838004
en,ZuCo1-278,5.0,that,6.728014584599357,1.1740220235415002,16.893827589200452,20.831919959997087
en,ZuCo1-278,6.0,he,6.2322153736339,1.6300729630703117,7.818965766704285,4.064044328452433
en,ZuCo1-278,7.0,is,9.14238311581831,2.7033931359036307,18.352287524958765,12.276198401064596
en,ZuCo1-278,8.0,the,8.102555198657292,1.3094779582979763,12.5589605579188,4.502799591036222
en,ZuCo1-278,9.0,great,5.574189678712641,1.9520226378297243,8.054676463392497,5.424434330931508
en,ZuCo1-278,10.0,great,11.37251497525827,8.621188355624684,19.4461324767775,13.902908115936253
en,ZuCo1-278,11.0,great,4.314610643285008,0.9569937515076428,15.418005035159302,8.704336159121201
en,ZuCo1-278,12.0,grandfather,7.677171050727782,3.104733401603795,13.166652197818095,9.653885100677677
en,ZuCo1-278,13.0,of,6.390890412940938,2.22033483476936,16.113956651329687,19.967212896133688
en,ZuCo1-278,14.0,President,6.347615402220836,1.9103883764044165,17.28606492040818,14.453389974673918
en,ZuCo1-278,15.0,George,5.845993575831235,0.8457618123722382,14.74259918395694,15.734262002028368
en,ZuCo1-278,16.0,W.,7.559684000347253,1.878248932192164,8.313221633822382,3.2137064390566525
en,ZuCo1-278,17.0,Bush,6.297204618456464,1.0363579813925086,6.745377202882195,1.8744391925111463
en,ZuCo1-278,18.0,through,6.380762218942617,1.924378182076658,11.849986978036288,3.429018208443829
en,ZuCo1-278,19.0,his,5.909801198020661,1.525207440328232,22.78084035072489,28.419880328409945
en,ZuCo1-278,20.0,son,7.611337789738693,1.4946208518350572,10.86248806319993,4.832677079389035
en,ZuCo1-278,21.0,Reverend,9.0318169980033,3.4461968096289985,15.215079433978644,7.38181433314215
en,ZuCo1-278,22.0,James,8.507682958590156,0.0,8.507682958590156,0.0
en,ZuCo1-278,23.0,Smith,6.426339091935064,2.2051635988655707,17.00776977168157,12.306637204384858
en,ZuCo1-278,24.0,Bush.,5.643936105564719,1.920436758775943,9.715470092890008,4.9354607255730585
en,ZuCo1-291,0.0,After,7.079607604826808,2.4303023063716287,19.634516885146283,17.299772463987928
en,ZuCo1-291,1.0,Raymond,7.06658564111468,2.4284142334962677,13.108776803541977,10.5855694100057
en,ZuCo1-291,2.0,graduated,6.9378128888503054,1.6816340431449337,8.284862690627081,3.335926379908731
en,ZuCo1-291,3.0,from,6.056660010996326,0.8870355336491601,9.388835836444136,3.5394060419751527
en,ZuCo1-291,4.0,high,6.623838874902336,1.2304817876483731,7.547530167549267,1.3604694467601708
en,ZuCo1-291,5.0,"school,",6.465839048528518,1.9200235103930643,13.709523396128136,10.179603875791123
en,ZuCo1-291,6.0,he,5.068148276760136,1.7855175866996624,6.405069884538588,4.0634990874954
en,ZuCo1-291,7.0,enrolled,5.631275863066818,1.471484033517354,7.251786902798275,3.6188704709232136
en,ZuCo1-291,8.0,in,5.6852928977245325,1.2338950585260815,20.41843910061637,20.22928707679939
en,ZuCo1-291,9.0,the,6.000954944005556,2.7184074847806388,22.18834100182308,14.88124813868022
en,ZuCo1-291,10.0,"""Universidad",6.174147061376855,2.128020088026915,19.786439795121105,10.456111248235183
en,ZuCo1-291,11.0,del,6.210608559770813,1.7382294413834083,14.213907457244552,12.547207987481778
en,ZuCo1-291,12.0,Sagrado,6.207136036114246,1.4565294783460252,9.080649361923776,4.791891296962728
en,ZuCo1-291,13.0,"Corazon""",7.59614549874121,2.0790693248006256,23.470401558777287,23.00973213518097
en,ZuCo1-291,14.0,(University,7.717683826721069,5.124465823640611,9.358451254449172,5.182508887302588
en,ZuCo1-291,15.0,of,6.563069710912406,1.199325292924159,7.766299157913013,3.0071220305810704
en,ZuCo1-291,16.0,the,9.181668231933012,4.443007633330591,26.611369358135573,16.37077639330122
en,ZuCo1-291,17.0,Sacred,6.563069710912406,0.0,6.563069710912406,0.0
en,ZuCo1-291,18.0,Heart),7.562998682019431,3.0541403699460288,24.313190065425506,14.506363291541884
en,ZuCo1-291,19.0,of,8.41652921260526,5.0275236894850455,16.407674277281014,16.32870941884032
en,ZuCo1-291,20.0,San,6.178198338976184,2.1590877180680126,8.568452122580085,3.1908151454041334
en,ZuCo1-291,21.0,"Juan,",5.030336352499734,1.2829267838802223,11.26930385546585,8.917919388666602
en,ZuCo1-291,22.0,where,9.814219984373644,7.03462680438931,13.262870040802152,7.952851150231712
en,ZuCo1-291,23.0,he,6.812898496204339,1.121122911802969,8.156572233315007,3.029142861810342
en,ZuCo1-291,24.0,earned,5.818647452035767,0.9274351352537514,7.170761350811702,3.193707210844566
en,ZuCo1-291,25.0,a,7.003646149839396,1.759384618715759,10.216815695806927,3.554782764242765
en,ZuCo1-291,26.0,Bachelors,6.684608038892265,2.252561349942781,9.495181873426512,4.796627562381809
en,ZuCo1-291,27.0,Degree,7.796683739907979,2.347653322971754,11.533987325288654,3.7154655379419386
en,ZuCo1-291,28.0,in,6.635992707700321,1.8422848015800752,10.743988193419568,4.345625535691681
en,ZuCo1-291,29.0,"""Radio",5.6393784182654745,2.325323940830094,9.018143936105565,4.370650761092503
en,ZuCo1-291,30.0,and,6.277454640159736,3.449306616198796,6.593454292907371,3.362224818003852
en,ZuCo1-291,31.0,Television,6.198454726972828,2.800166322883918,13.484002276432175,9.61432919170838
en,ZuCo1-291,32.0,"Production"".",6.575223543710392,3.1881521281452425,8.483375292994182,4.4781921719897655
en,ZuCo1-293,0.0,The,6.47625661949822,2.2831898056497786,10.434933587985068,6.878979380126348
en,ZuCo1-293,1.0,eldest,8.330899936073996,5.006984875401439,19.451656946231125,17.425804495075198
en,ZuCo1-293,2.0,son,7.66243913218477,2.743571896053729,23.335358972133,18.829166355639163
en,ZuCo1-293,3.0,of,6.6056081257053565,2.971281398255147,10.841218855803456,5.997067791877605
en,ZuCo1-293,4.0,William,8.112683392655612,2.1186574441066446,13.36921607778453,7.090071468165661
en,ZuCo1-293,5.0,"Parker,",6.517492837919958,0.5511263999935732,10.953641809184823,5.729165822912598
en,ZuCo1-293,6.0,he,7.690675309392212,4.566198289074084,12.77502869654966,7.783423185540299
en,ZuCo1-293,7.0,was,0.0,0.0,0.0,0.0
en,ZuCo1-293,8.0,born,6.46431981942877,2.63407464536362,11.386622102613076,5.500094945368248
en,ZuCo1-293,9.0,in,4.851404925196053,1.1397526311272548,6.947941082848627,2.9829345403112435
en,ZuCo1-293,10.0,"Norwich,",6.299736666956044,2.037232786586181,8.892554330526377,7.993643988747173
en,ZuCo1-293,11.0,in,7.985068148276761,4.900472005771545,25.8390485285181,18.33035906934452
en,ZuCo1-293,12.0,St.,9.571143328413925,9.783107439437076,13.536331278756837,9.617051059195196
en,ZuCo1-293,13.0,Saviour's,6.71499262088723,4.597820810041879,6.71499262088723,4.597820810041879
en,ZuCo1-293,14.0,parish.,5.391092976820905,1.6748178152414035,17.753277194200887,18.488659985936987
en,ZuCo1-297,0.0,He,4.851404925196053,0.669472857161994,8.73050322655323,4.875439496400818
en,ZuCo1-297,1.0,won,6.606476256619498,3.438287987594315,10.113725149752582,3.784453400731647
en,ZuCo1-297,2.0,a,6.2288393089677925,2.0089307171466504,11.227103047139508,8.899830272382275
en,ZuCo1-297,3.0,Nobel,5.538675232225019,1.8440307676660532,9.861967184651444,4.019305504058679
en,ZuCo1-297,4.0,Prize,5.887856777690964,1.74319724408239,9.290929961127029,7.114758919598117
en,ZuCo1-297,5.0,in,5.748762913447347,1.7121381683781705,7.65691466273114,3.5238256156438235
en,ZuCo1-297,6.0,Chemistry,4.856008649740744,1.2315181208166377,14.523830193593191,9.87834490585292
en,ZuCo1-297,7.0,in,5.1805712301415054,1.8870268753636543,6.821338657869607,4.364499571215394
en,ZuCo1-297,8.0,1928.,5.4344995225279975,2.1343900858654794,17.770639812483722,8.753281251917775
en,ZuCo2-3,0.0,With,11.124138640337344,2.1732700152252087,19.565977578936543,9.480565151356949
en,ZuCo2-3,1.0,his,13.717302615790736,5.999671529819383,19.27525797936165,13.144358665038157
en,ZuCo2-3,2.0,interest,16.23512471943421,8.867770737275341,32.71418286537077,19.19936163008917
en,ZuCo2-3,3.0,in,14.96040316774658,5.006470518958373,16.774658027357813,6.970691264163933
en,ZuCo2-3,4.0,race,12.80921526277898,6.370135203912301,25.019438444924404,14.758439802166476
en,ZuCo2-3,5.0,"cars,",11.685465162786976,5.442112740092921,17.94416446684265,18.419072915572883
en,ZuCo2-3,6.0,he,13.1605471562275,6.955667783495342,23.786897048236145,13.908610098611604
en,ZuCo2-3,7.0,formed,11.88768898488121,3.8540866348165,17.293976481881447,9.620806637332
en,ZuCo2-3,8.0,a,10.827933765298775,1.358079322972106,10.827933765298775,1.358079322972106
en,ZuCo2-3,9.0,second,12.655627549796016,5.965800321202803,14.475641948644109,9.358109831055716
en,ZuCo2-3,10.0,"company,",12.886969042476602,5.148375202683529,18.387329013678904,10.462542941496435
en,ZuCo2-3,11.0,the,16.58747300215983,7.633363415242236,16.58747300215983,7.633363415242236
en,ZuCo2-3,12.0,Henry,10.496760259179268,2.133104017538575,27.357811375089994,20.892826823106272
en,ZuCo2-3,13.0,Ford,14.334053275737942,4.390158173738528,27.213822894168462,20.126987097671808
en,ZuCo2-3,14.0,Company.,20.14952649941851,19.805751668918035,35.12432851525724,31.61392362656181
en,ZuCo2-4,0.0,During,9.445644348452124,2.865334592099697,33.597312215022804,30.01222892645066
en,ZuCo2-4,1.0,this,12.391237272446777,4.071535014470718,20.701429599917724,10.970040362911275
en,ZuCo2-4,2.0,"period,",12.944564434845212,10.63628526515182,20.68394528437725,16.238984874785995
en,ZuCo2-4,3.0,he,15.435565154787618,5.35853862041204,19.30085593152548,12.116284405906102
en,ZuCo2-4,4.0,personally,12.555795536357092,3.1901816959830045,30.43069495616821,19.26646520771237
en,ZuCo2-4,5.0,drove,13.050438317875749,4.735932339352886,24.21039258035828,18.04631178776869
en,ZuCo2-4,6.0,his,11.068787224294784,1.7081317856760614,16.891157798285228,9.214150073538692
en,ZuCo2-4,7.0,Quadricycle,16.472282217422606,7.147980350651916,75.82264007114725,52.769945928888205
en,ZuCo2-4,8.0,to,13.24694024478042,4.904747324646513,13.24694024478042,4.904747324646513
en,ZuCo2-4,9.0,victory,11.979841612670986,4.812404369340823,28.44534790157964,14.790440162149864
en,ZuCo2-4,10.0,in,13.02703056482754,8.978595877352763,23.111460174095164,14.241072889631916
en,ZuCo2-4,11.0,a,12.08456050788664,5.718489752101287,17.96976241900648,9.370187994399538
en,ZuCo2-4,12.0,race,11.121146671902611,6.006371304561196,17.72890896001047,9.468157622422922
en,ZuCo2-4,13.0,against,10.964722822174226,3.1211442124744773,20.89992800575954,11.709713636955223
en,ZuCo2-4,14.0,Alexander,12.064314854811617,3.065171732779421,29.88816894648428,16.68227259567562
en,ZuCo2-4,15.0,"Winton,",16.602831773458124,5.856935080252376,38.38924886009119,16.071987593948847
en,ZuCo2-4,16.0,a,10.424766018718502,5.810936323052903,12.53659707223422,9.399279710954742
en,ZuCo2-4,17.0,well-known,12.909047276217905,6.021399522716548,26.532277417806576,10.261466827596436
en,ZuCo2-4,18.0,driver,13.563714902807776,4.541205856148255,19.1792656587473,7.785283755727003
en,ZuCo2-4,19.0,and,12.15262778977682,2.0467502577540087,13.390928725701944,4.602589033608536
en,ZuCo2-4,20.0,the,14.868472060696682,7.922449687696651,18.049509885363012,8.465462728024404
en,ZuCo2-4,21.0,heavy,12.44060475161987,3.322344001185164,25.78113750899928,18.333231012547007
en,ZuCo2-4,22.0,favorite,15.042561300978276,6.2477142877974,36.08859526531995,19.60807048809552
en,ZuCo2-4,23.0,on,13.834413246940244,6.717037513693619,18.522678185745143,9.412778086534733
en,ZuCo2-4,24.0,October,14.002879769618431,4.637096810256446,50.92152627789777,36.426317346730485
en,ZuCo2-4,25.0,"10,",17.81343206829168,10.63875270369369,36.04648770955467,21.83089051003207
en,ZuCo2-4,26.0,1901.,20.755939524838013,18.517491904370512,43.65010799136069,22.707859042408504
en,ZuCo2-8,0.0,Ford,15.593952483801296,5.113795330524164,31.66306695464363,14.622611821183847
en,ZuCo2-8,1.0,was,10.97912167026638,3.076181714464705,24.312455003599712,16.303706608343493
en,ZuCo2-8,2.0,born,11.79985601151908,10.163802716560165,19.244060475161987,14.984455362627656
en,ZuCo2-8,3.0,on,10.251979841612672,1.9885012528877832,18.0849532037437,10.00672196229721
en,ZuCo2-8,4.0,a,16.138228941684666,6.36427203467998,19.66306695464363,10.831480134831068
en,ZuCo2-8,5.0,prosperous,13.944860881717698,7.187142363718882,41.52966586202516,26.28872008544229
en,ZuCo2-8,6.0,farm,13.959683225341973,6.054291289864403,23.002159827213823,20.784398152898333
en,ZuCo2-8,7.0,in,12.835544585004628,6.253935733716289,12.835544585004628,6.253935733716289
en,ZuCo2-8,8.0,Springwells,13.043662389361792,4.105167784430586,48.30559437597934,36.28253596218413
en,ZuCo2-8,9.0,Township,17.414136280862238,10.06867580760659,34.04226485410579,14.888777535855205
en,ZuCo2-8,10.0,(now,11.47719091563584,3.1463209877302867,18.430525557955363,7.807012414174194
en,ZuCo2-8,11.0,in,13.131749460043196,7.549891020546148,17.672186225101992,9.15372585877786
en,ZuCo2-8,12.0,the,12.597683094443353,4.8931745720431925,13.68675960468617,5.5513875615809125
en,ZuCo2-8,13.0,city,11.787856971442285,3.6115015177739895,16.91384689224862,9.800985592909898
en,ZuCo2-8,14.0,of,10.674346052315816,3.2675763377229905,21.3678905687545,25.388190069629086
en,ZuCo2-8,15.0,"Dearborn,",17.407360352348284,7.772165013894431,44.68047262101385,22.610093800583734
en,ZuCo2-8,16.0,Michigan),15.611739296150429,7.973074521709482,24.03421843899547,16.79263477721198
en,ZuCo2-8,17.0,owned,14.183825293976485,8.494475692926487,22.93832493400528,13.160434029436594
en,ZuCo2-8,18.0,by,11.1351091912647,4.494310835038713,12.53659707223422,4.123390328787273
en,ZuCo2-8,19.0,his,14.56011519078474,5.35023685487804,14.56011519078474,5.35023685487804
en,ZuCo2-8,20.0,"parents,",10.996880249580034,4.109414476360182,21.125989920806337,13.418176094612452
en,ZuCo2-8,21.0,William,12.764578833693305,4.965461084088611,22.433405327573794,11.972861675969112
en,ZuCo2-8,22.0,Ford,11.140594466728375,4.071964743047887,16.727347526483598,6.558669965089899
en,ZuCo2-8,23.0,(1826-1905),14.291336693064554,5.518428114353213,68.16222702183826,53.03793584112858
en,ZuCo2-8,24.0,and,9.894888408927288,2.946047952204318,13.454283657307416,9.59320953382884
en,ZuCo2-8,25.0,Mary,10.74154067674586,2.46788023448565,17.710583153347734,9.263946278484315
en,ZuCo2-8,26.0,Litogot,14.38348932085433,9.020240884713246,32.95224382049436,20.32738396195473
en,ZuCo2-8,27.0,"(c1839-1876),",14.45305552026426,6.803466254904341,38.45339431668996,21.76321887548101
en,ZuCo2-8,28.0,immigrants,13.938084953203743,4.52412937453725,19.020878329733623,9.883331291465431
en,ZuCo2-8,29.0,from,12.632589392848573,5.83080460118871,14.910807135429168,9.125209943559286
en,ZuCo2-8,30.0,County,11.871850251979842,3.7802867882778552,29.88480921526278,20.84849121074368
en,ZuCo2-8,31.0,"Cork,",12.580479275943638,3.832497206809466,22.067263190373342,11.566714531382484
en,ZuCo2-8,32.0,Ireland.,13.7077033837293,5.934110215518669,21.19510439164867,11.3204788184852
en,ZuCo2-9,0.0,In,17.462922966162708,6.6644613811217805,28.19870410367171,11.626111803471868
en,ZuCo2-9,1.0,the,11.95680345572354,5.7080620924985634,23.87904967602592,14.175493811151272
en,ZuCo2-9,2.0,years,17.556430779655276,24.23965771828839,37.071104899843306,25.26883336934733
en,ZuCo2-9,3.0,between,10.071994240460764,3.147602683975161,33.4053275737941,19.767579974298
en,ZuCo2-9,4.0,the,12.16702663786897,3.583863083741384,14.701223902087833,5.115277818353037
en,ZuCo2-9,5.0,"wars,",13.63994409858976,6.354322281478643,33.981281497480204,21.02188427217641
en,ZuCo2-9,6.0,Henry,12.465288491206415,3.6331631916107456,22.157770235524016,7.535924781654101
en,ZuCo2-9,7.0,Ford,10.811477938907744,3.1732941256392384,17.196338578627994,10.410147989282272
en,ZuCo2-9,8.0,supported,10.340066912294075,3.075434701351788,27.75420319315631,17.083441486595323
en,ZuCo2-9,9.0,Adolf,10.984264116013575,4.413616362628481,18.98179574205492,10.127539222634852
en,ZuCo2-9,10.0,Hitler's,11.101511879049676,4.131668273895128,36.63066954643629,16.59371132992375
en,ZuCo2-9,11.0,Nazi,12.951763858891288,4.263193928510126,28.430525557955363,23.388484693807342
en,ZuCo2-9,12.0,regime.,13.47732181425486,6.1532799660817625,26.4141330232043,18.15034117083671
en,ZuCo2-10,0.0,There,14.462842972562196,5.251964352767251,20.63194944404448,13.842372219049151
en,ZuCo2-10,1.0,is,13.55411567074634,7.075536822846383,20.561555075593954,19.60598099893033
en,ZuCo2-10,2.0,also,12.876684150982207,5.2418726948265935,20.41345263807467,8.333781668383018
en,ZuCo2-10,3.0,some,11.793764191172398,3.741939283796458,14.593786343246387,7.329095279902746
en,ZuCo2-10,4.0,evidence,10.12033323048442,2.4376508711496863,15.361513936027976,5.967318343882878
en,ZuCo2-10,5.0,that,9.41273269567006,2.392083285509976,12.177311529363363,8.489207671314217
en,ZuCo2-10,6.0,Henry,12.84820291299773,3.846583320960665,16.259622307138507,9.248780675225836
en,ZuCo2-10,7.0,Ford,11.954243660507158,3.6693182269232247,15.371570274378051,8.90088501736206
en,ZuCo2-10,8.0,gave,12.542243679329182,4.173159269050707,15.00190572989455,5.667153853901725
en,ZuCo2-10,9.0,Adolf,9.281086084541808,4.276489049593626,9.281086084541808,4.276489049593626
en,ZuCo2-10,10.0,Hitler,12.256299496040318,4.333650897221506,13.016558675305976,4.429148502524581
en,ZuCo2-10,11.0,direct,11.817219328336089,5.0124636351505645,18.986151696099604,9.122938826386692
en,ZuCo2-10,12.0,financial,12.670986321094311,6.273140382751168,19.047135052725192,7.371753627922042
en,ZuCo2-10,13.0,backing,13.345675203126609,7.030320269997809,25.613493777640645,15.366946666048984
en,ZuCo2-10,14.0,when,12.13047571578889,2.53043533215872,18.722932934596,16.98850049831768
en,ZuCo2-10,15.0,Hitler,13.16466111282526,7.162440152345753,17.690013370358944,9.223313123820155
en,ZuCo2-10,16.0,was,11.394288456923446,6.4563770812526045,17.576193904487642,12.746582845834912
en,ZuCo2-10,17.0,first,8.972082233421325,2.0480361473435416,11.160707143428526,5.392615848081194
en,ZuCo2-10,18.0,starting,11.267098632109432,4.047819855656076,16.40748740100792,6.33946686909569
en,ZuCo2-10,19.0,out,10.885529157667388,3.681802944968077,15.896328293736502,9.389756639602949
en,ZuCo2-10,20.0,in,12.98514300674128,5.443320003892818,14.021860069376268,6.044189211971554
en,ZuCo2-10,21.0,politics.,11.565154787616992,2.6763512850830207,24.97336213102952,20.434872628435144
en,ZuCo2-16,0.0,Alexander,12.271206538771017,4.981771327171536,56.21310295176386,33.62646203648871
en,ZuCo2-16,1.0,Rae,18.463437210737425,8.845944823598122,39.33765298776098,18.859424972134093
en,ZuCo2-16,2.0,Baldwin,12.32541396688265,5.284200694237295,48.021005378393255,31.489510653017284
en,ZuCo2-16,3.0,III,15.569954403647708,7.137238689525496,23.08615310775138,12.288752686278563
en,ZuCo2-16,4.0,(born,12.740100791936644,5.066299717631802,30.41036717062635,19.88687129983729
en,ZuCo2-16,5.0,April,13.938084953203743,5.461175919288177,33.02684356680037,19.95645936725423
en,ZuCo2-16,6.0,"3,",12.578833693304537,4.537275833000068,17.221022318214544,6.163932931640986
en,ZuCo2-16,7.0,"1958,",15.598187439122515,8.146751575113544,51.63935120484479,33.79533914808362
en,ZuCo2-16,8.0,in,12.576739315400223,7.602385525367874,18.3886379998691,10.17184496971468
en,ZuCo2-16,9.0,"Massapequa,",14.771524160420109,9.89774173622317,73.18680387921908,51.92659749567316
en,ZuCo2-16,10.0,Long,12.422883092429528,4.665545833741638,24.659688763360467,13.192946088082412
en,ZuCo2-16,11.0,"Island,",12.63498920086393,4.626736250194578,20.55435565154788,10.77157798851449
en,ZuCo2-16,12.0,New,12.995614896262843,5.318975661095689,15.027161463446562,5.865318315056993
en,ZuCo2-16,13.0,"York,",11.138062801129756,3.4733999926985057,16.72038544608739,5.800830371617962
en,ZuCo2-16,14.0,USA),12.053892831430629,4.398326824571945,14.810243751928418,7.260283749197034
en,ZuCo2-16,15.0,is,11.473002159827214,3.5305135122417277,14.041756659467245,4.576955722545245
en,ZuCo2-16,16.0,an,15.963522918166548,9.945594493043876,19.400047996160307,13.034983420162472
